2022-01-08 16:21:08.5200000 [client] INFO Searching for server executables haskell-language-server-wrapper,haskell-language-server in $PATH
2022-01-08 16:21:08.5200000 [client] INFO $PATH environment variable: /home/vvcaw/.emacs.d/bin:/home/vvcaw/.cargo/bin:/usr/local/sbin:/usr/local/bin:/usr/bin:/usr/bin/site_perl:/usr/bin/vendor_perl:/usr/bin/core_perl
2022-01-08 16:21:08.5230000 [client] INFO Found server executable in $PATH: haskell-language-server-wrapper
2022-01-08 16:21:08.5240000 [client] INFO Activating the language server in working dir: /home/vvcaw/dev/BWINF/Aufgabe2 (the workspace folder)
2022-01-08 16:21:08.5240000 [client] INFO run command: haskell-language-server-wrapper --lsp
2022-01-08 16:21:08.5240000 [client] INFO debug command: haskell-language-server-wrapper --lsp
2022-01-08 16:21:08.5240000 [client] INFO server environment variables:
2022-01-08 16:21:08.5260000 [client] INFO Starting language server
No 'hie.yaml' found. Try to discover the project type!
Run entered for haskell-language-server-wrapper(haskell-language-server-wrapper) Version 1.3.0.0 x86_64 ghc-9.0.1
Current directory: /home/vvcaw/dev/BWINF/Aufgabe2
Operating system: linux
Arguments: ["--lsp"]
Cradle directory: /home/vvcaw/dev/BWINF/Aufgabe2
Cradle type: Default

Tool versions found on the $PATH
cabal:		Not found
stack:		2.7.3
ghc:		9.0.1


Consulting the cradle to get project GHC version...
Project GHC version: 9.0.1
haskell-language-server exe candidates: ["haskell-language-server-9.0.1","haskell-language-server"]
Launching haskell-language-server exe at:/usr/bin/haskell-language-server
haskell-language-server version: 1.3.0.0 (GHC: 9.0.1) (PATH: /usr/bin/haskell-language-server)
Starting (haskell-language-server)LSP server...
  with arguments: GhcideArguments {argsCommand = LSP, argsCwd = Nothing, argsShakeProfiling = Nothing, argsTesting = False, argsExamplePlugin = False, argsDebugOn = False, argsLogFile = Nothing, argsThreads = 0, argsProjectGhcVersion = False}
  with plugins: [PluginId "pragmas",PluginId "floskell",PluginId "fourmolu",PluginId "ormolu",PluginId "stylish-haskell",PluginId "retrie",PluginId "callHierarchy",PluginId "haddockComments",PluginId "eval",PluginId "importLens",PluginId "moduleName",PluginId "hlint",PluginId "ghcide-hover-and-symbols",PluginId "ghcide-code-actions-imports-exports",PluginId "ghcide-code-actions-type-signatures",PluginId "ghcide-code-actions-bindings",PluginId "ghcide-code-actions-fill-holes",PluginId "ghcide-completions",PluginId "ghcide-type-lenses",PluginId "ghcide-core"]
  in directory: /home/vvcaw/dev/BWINF/Aufgabe2
 Starting LSP server...
If you are seeing this in a terminal, you probably should have run WITHOUT the --lsp option!
Started LSP server in 0.05s
setInitialDynFlags cradle: Cradle {cradleRootDir = "/home/vvcaw/dev/BWINF/Aufgabe2", cradleOptsProg = CradleAction: Default}
Currently, HLS supports GHC 9 only partially. See [issue #297](https://github.com/haskell/haskell-language-server/issues/297) for more detail.
2022-01-08 17:21:10.397555823 [ThreadId 5] INFO hls:	Registering ide configuration: IdeConfiguration {workspaceFolders = fromList [NormalizedUri (-3688132169937626545) "file:///home/vvcaw/dev/BWINF/Aufgabe2"], clientSettings = hashed Nothing}
2022-01-08 17:54:50.420002622 [ThreadId 107491] INFO hls:	finish: importLens (took 0.00s)
2022-01-08 17:54:50.420184233 [ThreadId 107488] INFO hls:	finish: GhcideCodeActions.getParsedModule (took 0.00s)
2022-01-08 17:54:50.420258319 [ThreadId 107486] INFO hls:	finish: HaddockComments.GetAnnotatedParsedSource (took 0.00s)
2022-01-08 17:54:50.420357232 [ThreadId 107490] INFO hls:	finish: retrie (took 0.00s)
2022-01-08 17:54:50.420208984 [ThreadId 107484] INFO hls:	finish: Pragmas.GetParsedModule (took 0.00s)
2022-01-08 17:54:50.420721377 [ThreadId 107492] INFO hls:	finish: Pragmas.GetFileContents (took 0.00s)
2022-01-08 17:54:50.934735658 [ThreadId 107507] INFO hls:	finish: GhcideCodeActions.getParsedModule (took 0.00s)
2022-01-08 17:54:50.934885312 [ThreadId 107513] INFO hls:	finish: importLens (took 0.00s)
2022-01-08 17:54:50.934948405 [ThreadId 107509] INFO hls:	finish: Pragmas.GetParsedModule (took 0.00s)
2022-01-08 17:54:50.935056227 [ThreadId 107515] INFO hls:	finish: retrie (took 0.00s)
2022-01-08 17:54:50.935081074 [ThreadId 107511] INFO hls:	finish: HaddockComments.GetAnnotatedParsedSource (took 0.00s)
2022-01-08 17:54:50.935683892 [ThreadId 107516] INFO hls:	finish: Pragmas.GetFileContents (took 0.00s)
2022-01-08 17:54:52.228256648 [ThreadId 107537] INFO hls:	finish: Pragmas.GetParsedModule (took 0.00s)
2022-01-08 17:54:52.22849014 [ThreadId 107543] INFO hls:	finish: importLens (took 0.00s)
2022-01-08 17:54:52.228612599 [ThreadId 107541] INFO hls:	finish: GhcideCodeActions.getParsedModule (took 0.00s)
2022-01-08 17:54:52.228727185 [ThreadId 107539] INFO hls:	finish: HaddockComments.GetAnnotatedParsedSource (took 0.00s)
2022-01-08 17:54:52.228965195 [ThreadId 107545] INFO hls:	finish: retrie (took 0.00s)
2022-01-08 17:54:52.229002975 [ThreadId 107544] INFO hls:	finish: Pragmas.GetFileContents (took 0.00s)
2022-01-08 17:54:52.823700236 [ThreadId 107559] INFO hls:	finish: HaddockComments.GetAnnotatedParsedSource (took 0.00s)
2022-01-08 17:54:52.823741801 [ThreadId 107565] INFO hls:	finish: importLens (took 0.00s)
2022-01-08 17:54:52.823755752 [ThreadId 107561] INFO hls:	finish: Pragmas.GetParsedModule (took 0.00s)
2022-01-08 17:54:52.823764564 [ThreadId 107563] INFO hls:	finish: GhcideCodeActions.getParsedModule (took 0.00s)
2022-01-08 17:54:52.823840992 [ThreadId 107567] INFO hls:	finish: retrie (took 0.00s)
2022-01-08 17:54:52.823981154 [ThreadId 107559] INFO hls:	finish: Pragmas.GetFileContents (took 0.00s)
2022-01-08 17:54:53.490522392 [ThreadId 107657] INFO hls:	finish: codeLens.TypeCheck (took 0.00s)
2022-01-08 17:54:53.490695655 [ThreadId 107661] INFO hls:	finish: ModuleName.ghcSession (took 0.00s)
2022-01-08 17:54:53.491481891 [ThreadId 107671] INFO hls:	finish:  (took 0.00s)
2022-01-08 17:54:53.491704621 [ThreadId 107670] INFO hls:	finish: ModuleName.GetParsedModule (took 0.00s)
2022-01-08 17:54:53.491918877 [ThreadId 107672] INFO hls:	finish: codeLens.GetBindings (took 0.00s)
2022-01-08 17:54:53.492645066 [ThreadId 107676] INFO hls:	finish: eval.GetParsedModuleWithComments (took 0.00s)
2022-01-08 17:54:53.492781823 [ThreadId 107677] INFO hls:	finish: codeLens.GetGlobalBindingTypeSigs (took 0.00s)
2022-01-08 17:54:53.590464602 [ThreadId 107683] INFO hls:	finish: Outline (took 0.00s)
2022-01-08 17:54:54.340965797 [ThreadId 107775] INFO hls:	finish: codeLens.TypeCheck (took 0.00s)
2022-01-08 17:54:54.341118264 [ThreadId 107781] INFO hls:	finish: ModuleName.ghcSession (took 0.00s)
2022-01-08 17:54:54.341476201 [ThreadId 107787] INFO hls:	finish: ModuleName.GetParsedModule (took 0.00s)
2022-01-08 17:54:54.341522564 [ThreadId 107790] INFO hls:	finish:  (took 0.00s)
2022-01-08 17:54:54.341548976 [ThreadId 107791] INFO hls:	finish: codeLens.GetBindings (took 0.00s)
2022-01-08 17:54:54.341642662 [ThreadId 107794] INFO hls:	finish: codeLens.GetGlobalBindingTypeSigs (took 0.00s)
2022-01-08 17:54:54.341657366 [ThreadId 107795] INFO hls:	finish: eval.GetParsedModuleWithComments (took 0.00s)
2022-01-08 17:54:54.441324368 [ThreadId 107801] INFO hls:	finish: Outline (took 0.00s)
2022-01-08 17:54:55.31471613 [ThreadId 107979] INFO hls:	finish: codeLens.TypeCheck (took 0.00s)
2022-01-08 17:54:55.316060543 [ThreadId 107987] INFO hls:	finish: ModuleName.ghcSession (took 0.00s)
2022-01-08 17:54:55.316210793 [ThreadId 107991] INFO hls:	finish: eval.GetParsedModuleWithComments (took 0.00s)
2022-01-08 17:54:55.316622811 [ThreadId 107995] INFO hls:	finish:  (took 0.00s)
2022-01-08 17:54:55.316678698 [ThreadId 107996] INFO hls:	finish: codeLens.GetBindings (took 0.00s)
2022-01-08 17:54:55.316638645 [ThreadId 107993] INFO hls:	finish: ModuleName.GetParsedModule (took 0.00s)
2022-01-08 17:54:55.317299742 [ThreadId 108000] INFO hls:	finish: codeLens.GetGlobalBindingTypeSigs (took 0.00s)
2022-01-08 17:54:55.414702272 [ThreadId 108006] INFO hls:	finish: Outline (took 0.00s)
2022-01-08 17:54:56.080855357 [ThreadId 108100] INFO hls:	finish: codeLens.TypeCheck (took 0.00s)
2022-01-08 17:54:56.081061183 [ThreadId 108107] INFO hls:	finish: ModuleName.ghcSession (took 0.00s)
2022-01-08 17:54:56.081290469 [ThreadId 108112] INFO hls:	finish: codeLens.GetBindings (took 0.00s)
2022-01-08 17:54:56.081322421 [ThreadId 108106] INFO hls:	finish:  (took 0.00s)
2022-01-08 17:54:56.081364668 [ThreadId 108113] INFO hls:	finish: ModuleName.GetParsedModule (took 0.00s)
2022-01-08 17:54:56.08156548 [ThreadId 108117] INFO hls:	finish: codeLens.GetGlobalBindingTypeSigs (took 0.00s)
2022-01-08 17:54:56.081592793 [ThreadId 108118] INFO hls:	finish: eval.GetParsedModuleWithComments (took 0.00s)
2022-01-08 17:54:56.180774384 [ThreadId 108124] INFO hls:	finish: Outline (took 0.00s)
2022-01-08 17:54:57.694194134 [ThreadId 108294] INFO hls:	finish: codeLens.TypeCheck (took 0.00s)
2022-01-08 17:54:57.694736554 [ThreadId 108300] INFO hls:	finish: ModuleName.ghcSession (took 0.00s)
2022-01-08 17:54:57.69548217 [ThreadId 108304] INFO hls:	finish: ModuleName.GetParsedModule (took 0.00s)
2022-01-08 17:54:57.695774502 [ThreadId 108308] INFO hls:	finish: codeLens.GetBindings (took 0.00s)
2022-01-08 17:54:57.695738682 [ThreadId 108307] INFO hls:	finish:  (took 0.00s)
2022-01-08 17:54:57.695998505 [ThreadId 108311] INFO hls:	finish: eval.GetParsedModuleWithComments (took 0.00s)
2022-01-08 17:54:57.696145128 [ThreadId 108313] INFO hls:	finish: codeLens.GetGlobalBindingTypeSigs (took 0.00s)
2022-01-08 17:54:57.794589909 [ThreadId 108319] INFO hls:	finish: Outline (took 0.00s)
2022-01-08 17:55:12.987964334 [ThreadId 108329] INFO hls:	finish: codeLens.TypeCheck (took 0.00s)
2022-01-08 17:55:12.988065409 [ThreadId 108331] INFO hls:	finish: eval.GetParsedModuleWithComments (took 0.00s)
2022-01-08 17:55:12.988110473 [ThreadId 108335] INFO hls:	finish: codeLens.GetBindings (took 0.00s)
2022-01-08 17:55:12.988103032 [ThreadId 108333] INFO hls:	finish: ModuleName.ghcSession (took 0.00s)
2022-01-08 17:55:12.988158723 [ThreadId 108337] INFO hls:	finish:  (took 0.00s)
2022-01-08 17:55:12.988171218 [ThreadId 108339] INFO hls:	finish: codeLens.GetGlobalBindingTypeSigs (took 0.00s)
2022-01-08 17:55:12.988257527 [ThreadId 108341] INFO hls:	finish: ModuleName.GetParsedModule (took 0.00s)
2022-01-08 17:55:47.794426854 [ThreadId 108351] INFO hls:	finish: codeLens.TypeCheck (took 0.00s)
2022-01-08 17:55:47.794492036 [ThreadId 108353] INFO hls:	finish: eval.GetParsedModuleWithComments (took 0.00s)
2022-01-08 17:55:47.794511429 [ThreadId 108355] INFO hls:	finish:  (took 0.00s)
2022-01-08 17:55:47.794551681 [ThreadId 108357] INFO hls:	finish: ModuleName.ghcSession (took 0.00s)
2022-01-08 17:55:47.79455652 [ThreadId 108359] INFO hls:	finish: codeLens.GetBindings (took 0.00s)
2022-01-08 17:55:47.794658166 [ThreadId 108351] INFO hls:	finish: codeLens.GetGlobalBindingTypeSigs (took 0.00s)
2022-01-08 17:55:47.794722433 [ThreadId 108360] INFO hls:	finish: ModuleName.GetParsedModule (took 0.00s)
2022-01-08 17:56:07.037035603 [ThreadId 108876] INFO hls:	finish: codeLens.TypeCheck (took 0.00s)
2022-01-08 17:56:07.037221853 [ThreadId 108883] INFO hls:	finish: ModuleName.ghcSession (took 0.00s)
2022-01-08 17:56:07.037365038 [ThreadId 108886] INFO hls:	finish: ModuleName.GetParsedModule (took 0.00s)
2022-01-08 17:56:07.037477292 [ThreadId 108889] INFO hls:	finish:  (took 0.00s)
2022-01-08 17:56:07.037596267 [ThreadId 108890] INFO hls:	finish: eval.GetParsedModuleWithComments (took 0.00s)
2022-01-08 17:56:07.037628368 [ThreadId 108891] INFO hls:	finish: codeLens.GetBindings (took 0.00s)
2022-01-08 17:56:07.037743914 [ThreadId 108895] INFO hls:	finish: codeLens.GetGlobalBindingTypeSigs (took 0.00s)
2022-01-08 17:56:07.053953295 [ThreadId 108911] INFO hls:	finish: Pragmas.GetParsedModule (took 0.00s)
2022-01-08 17:56:07.054130838 [ThreadId 108916] INFO hls:	finish: importLens (took 0.00s)
2022-01-08 17:56:07.054190355 [ThreadId 108913] INFO hls:	finish: GhcideCodeActions.getParsedModule (took 0.00s)
2022-01-08 17:56:07.054263868 [ThreadId 108915] INFO hls:	finish: HaddockComments.GetAnnotatedParsedSource (took 0.00s)
2022-01-08 17:56:07.054277864 [ThreadId 108918] INFO hls:	finish: retrie (took 0.00s)
2022-01-08 17:56:07.054502395 [ThreadId 108916] INFO hls:	finish: Pragmas.GetFileContents (took 0.00s)
2022-01-08 17:56:07.13683145 [ThreadId 108924] INFO hls:	finish: Outline (took 0.00s)
2022-01-08 17:56:08.602948902 [ThreadId 108939] INFO hls:	finish: Pragmas.GetParsedModule (took 0.00s)
2022-01-08 17:56:08.603157813 [ThreadId 108941] INFO hls:	finish: HaddockComments.GetAnnotatedParsedSource (took 0.00s)
2022-01-08 17:56:08.603217377 [ThreadId 108943] INFO hls:	finish: GhcideCodeActions.GetGlobalBindingTypeSigs (took 0.00s)
2022-01-08 17:56:08.603269274 [ThreadId 108946] INFO hls:	finish: importLens (took 0.00s)
2022-01-08 17:56:08.603309804 [ThreadId 108945] INFO hls:	finish: GhcideCodeActions.GetFileContents (took 0.00s)
2022-01-08 17:56:08.603440008 [ThreadId 108947] INFO hls:	finish: GhcideCodeActions.GhcSession (took 0.00s)
2022-01-08 17:56:08.603524697 [ThreadId 108941] INFO hls:	finish: GhcideCodeActions.GetAnnotatedParsedSource (took 0.00s)
2022-01-08 17:56:08.603599773 [ThreadId 108939] INFO hls:	finish: Pragmas.GetFileContents (took 0.00s)
2022-01-08 17:56:08.603951459 [ThreadId 108946] INFO hls:	finish: GhcideCodeActions.getIdeOptions (took 0.00s)
2022-01-08 17:56:08.603909255 [ThreadId 108943] INFO hls:	finish: GhcideCodeActions.TypeCheck (took 0.00s)
2022-01-08 17:56:08.604082155 [ThreadId 108945] INFO hls:	finish: GhcideCodeActions.GetBindings (took 0.00s)
2022-01-08 17:56:08.604286846 [ThreadId 108941] INFO hls:	finish: GhcideCodeActions.GetAnnotatedParsedSource (took 0.00s)
2022-01-08 17:56:08.604439991 [ThreadId 108947] INFO hls:	finish: GhcideCodeActions.GetParsedModule (took 0.00s)
2022-01-08 17:56:08.604530799 [ThreadId 108946] INFO hls:	finish: GhcideCodeActions.GetParsedModule (took 0.00s)
2022-01-08 17:56:08.604483152 [ThreadId 108939] INFO hls:	finish: retrie (took 0.00s)
2022-01-08 17:56:08.604643566 [ThreadId 108943] INFO hls:	finish: GhcideCodeActions.GetParsedModule (took 0.00s)
2022-01-08 17:56:08.604759445 [ThreadId 108945] INFO hls:	finish: GhcideCodeActions.GetFileContents (took 0.00s)
2022-01-08 17:56:08.605215809 [ThreadId 108948] INFO hls:	finish: GhcideCodeActions.GetFileContents (took 0.00s)
2022-01-08 17:56:08.605671444 [ThreadId 108949] INFO hls:	finish: GhcideCodeActions.getParsedModule (took 0.00s)
2022-01-08 17:56:09.088880953 [ThreadId 108970] INFO hls:	finish: Pragmas.GetParsedModule (took 0.00s)
2022-01-08 17:56:09.089138453 [ThreadId 108972] INFO hls:	finish: HaddockComments.GetAnnotatedParsedSource (took 0.00s)
2022-01-08 17:56:09.08922273 [ThreadId 108974] INFO hls:	finish: GhcideCodeActions.getParsedModule (took 0.00s)
2022-01-08 17:56:09.089325084 [ThreadId 108976] INFO hls:	finish: importLens (took 0.00s)
2022-01-08 17:56:09.089589721 [ThreadId 108978] INFO hls:	finish: retrie (took 0.00s)
2022-01-08 17:56:09.089556321 [ThreadId 108977] INFO hls:	finish: Pragmas.GetFileContents (took 0.00s)
2022-01-08 17:56:09.928519966 [ThreadId 108992] INFO hls:	finish: GhcideCodeActions.getParsedModule (took 0.00s)
2022-01-08 17:56:09.928724099 [ThreadId 108998] INFO hls:	finish: importLens (took 0.00s)
2022-01-08 17:56:09.92883519 [ThreadId 108996] INFO hls:	finish: Pragmas.GetParsedModule (took 0.00s)
2022-01-08 17:56:09.928686435 [ThreadId 108994] INFO hls:	finish: HaddockComments.GetAnnotatedParsedSource (took 0.00s)
2022-01-08 17:56:09.928991272 [ThreadId 109000] INFO hls:	finish: retrie (took 0.00s)
2022-01-08 17:56:09.929037851 [ThreadId 109001] INFO hls:	finish: Pragmas.GetFileContents (took 0.00s)
2022-01-08 17:56:11.087487444 [ThreadId 109015] INFO hls:	finish: GhcideCodeActions.getParsedModule (took 0.00s)
2022-01-08 17:56:11.087587988 [ThreadId 109017] INFO hls:	finish: Pragmas.GetParsedModule (took 0.00s)
2022-01-08 17:56:11.087749018 [ThreadId 109021] INFO hls:	finish: retrie (took 0.00s)
2022-01-08 17:56:11.087844504 [ThreadId 109019] INFO hls:	finish: HaddockComments.GetAnnotatedParsedSource (took 0.00s)
2022-01-08 17:56:11.087901302 [ThreadId 109023] INFO hls:	finish: importLens (took 0.00s)
2022-01-08 17:56:11.088062197 [ThreadId 109022] INFO hls:	finish: Pragmas.GetFileContents (took 0.00s)
2022-01-08 17:56:11.484230935 [ThreadId 109037] INFO hls:	finish: Pragmas.GetParsedModule (took 0.00s)
2022-01-08 17:56:11.484400862 [ThreadId 109039] INFO hls:	finish: HaddockComments.GetAnnotatedParsedSource (took 0.00s)
2022-01-08 17:56:11.484490631 [ThreadId 109044] INFO hls:	finish: retrie (took 0.00s)
2022-01-08 17:56:11.48452075 [ThreadId 109041] INFO hls:	finish: GhcideCodeActions.getParsedModule (took 0.00s)
2022-01-08 17:56:11.484647688 [ThreadId 109043] INFO hls:	finish: importLens (took 0.00s)
2022-01-08 17:56:11.484790214 [ThreadId 109037] INFO hls:	finish: Pragmas.GetFileContents (took 0.00s)
2022-01-08 17:56:12.117234478 [ThreadId 109143] INFO hls:	finish: codeLens.TypeCheck (took 0.00s)
2022-01-08 17:56:12.117618587 [ThreadId 109153] INFO hls:	finish: ModuleName.ghcSession (took 0.00s)
2022-01-08 17:56:12.118262802 [ThreadId 109155] INFO hls:	finish: Pragmas.GetParsedModule (took 0.00s)
2022-01-08 17:56:12.118761737 [ThreadId 109155] INFO hls:	finish: retrie (took 0.00s)
2022-01-08 17:56:12.118784537 [ThreadId 109157] INFO hls:	finish: importLens (took 0.00s)
2022-01-08 17:56:12.118949135 [ThreadId 109143] INFO hls:	finish:  (took 0.00s)
2022-01-08 17:56:12.119143525 [ThreadId 109151] INFO hls:	finish: ModuleName.GetParsedModule (took 0.00s)
2022-01-08 17:56:12.118875102 [ThreadId 109156] INFO hls:	finish: GhcideCodeActions.getParsedModule (took 0.00s)
2022-01-08 17:56:12.119529431 [ThreadId 109143] INFO hls:	finish: Pragmas.GetFileContents (took 0.00s)
2022-01-08 17:56:12.119727816 [ThreadId 109159] INFO hls:	finish: eval.GetParsedModuleWithComments (took 0.00s)
2022-01-08 17:56:12.119775808 [ThreadId 109161] INFO hls:	finish: codeLens.GetBindings (took 0.00s)
2022-01-08 17:56:12.11988186 [ThreadId 109162] INFO hls:	finish: HaddockComments.GetAnnotatedParsedSource (took 0.00s)
2022-01-08 17:56:12.120493416 [ThreadId 109167] INFO hls:	finish: codeLens.GetGlobalBindingTypeSigs (took 0.00s)
2022-01-08 17:56:12.216945823 [ThreadId 109173] INFO hls:	finish: Outline (took 0.00s)
2022-01-08 17:56:24.424455047 [ThreadId 109188] INFO hls:	finish: Pragmas.GetParsedModule (took 0.00s)
2022-01-08 17:56:24.424615873 [ThreadId 109190] INFO hls:	finish: HaddockComments.GetAnnotatedParsedSource (took 0.00s)
2022-01-08 17:56:24.424774854 [ThreadId 109194] INFO hls:	finish: retrie (took 0.00s)
2022-01-08 17:56:24.424787418 [ThreadId 109192] INFO hls:	finish: GhcideCodeActions.getParsedModule (took 0.00s)
2022-01-08 17:56:24.42487925 [ThreadId 109195] INFO hls:	finish: Pragmas.GetFileContents (took 0.00s)
2022-01-08 17:56:24.424666985 [ThreadId 109193] INFO hls:	finish: importLens (took 0.00s)
2022-01-08 17:56:25.604744405 [ThreadId 109650] INFO hls:	finish: codeLens.TypeCheck (took 0.00s)
2022-01-08 17:56:25.605066558 [ThreadId 109656] INFO hls:	finish: ModuleName.ghcSession (took 0.00s)
2022-01-08 17:56:25.605384325 [ThreadId 109658] INFO hls:	finish: codeLens.GetBindings (took 0.00s)
2022-01-08 17:56:25.606506671 [ThreadId 109661] INFO hls:	finish: ModuleName.GetParsedModule (took 0.00s)
2022-01-08 17:56:25.60698618 [ThreadId 109665] INFO hls:	finish:  (took 0.00s)
2022-01-08 17:56:25.607134036 [ThreadId 109666] INFO hls:	finish: codeLens.GetGlobalBindingTypeSigs (took 0.00s)
2022-01-08 17:56:25.607974658 [ThreadId 109667] INFO hls:	finish: eval.GetParsedModuleWithComments (took 0.00s)
2022-01-08 17:56:25.642588545 [ThreadId 109681] INFO hls:	finish: GhcideCodeActions.GetFileContents (took 0.00s)
2022-01-08 17:56:25.642655581 [ThreadId 109683] INFO hls:	finish: GhcideCodeActions.GetGlobalBindingTypeSigs (took 0.00s)
2022-01-08 17:56:25.642802714 [ThreadId 109685] INFO hls:	finish: Pragmas.GetParsedModule (took 0.00s)
2022-01-08 17:56:25.642916857 [ThreadId 109686] INFO hls:	finish: retrie (took 0.00s)
2022-01-08 17:56:25.643109601 [ThreadId 109688] INFO hls:	finish: GhcideCodeActions.GhcSession (took 0.00s)
2022-01-08 17:56:25.643212099 [ThreadId 109681] INFO hls:	finish: importLens (took 0.00s)
2022-01-08 17:56:25.643287981 [ThreadId 109683] INFO hls:	finish: GhcideCodeActions.TypeCheck (took 0.00s)
2022-01-08 17:56:25.643641907 [ThreadId 109685] INFO hls:	finish: Pragmas.GetFileContents (took 0.00s)
2022-01-08 17:56:25.643699775 [ThreadId 109689] INFO hls:	finish: GhcideCodeActions.GetBindings (took 0.00s)
2022-01-08 17:56:25.64384397 [ThreadId 109690] INFO hls:	finish: GhcideCodeActions.GetAnnotatedParsedSource (took 0.00s)
2022-01-08 17:56:25.64387499 [ThreadId 109691] INFO hls:	finish: HaddockComments.GetAnnotatedParsedSource (took 0.00s)
2022-01-08 17:56:25.643853167 [ThreadId 109692] INFO hls:	finish: GhcideCodeActions.GetAnnotatedParsedSource (took 0.00s)
2022-01-08 17:56:25.644089889 [ThreadId 109695] INFO hls:	finish: GhcideCodeActions.GetParsedModule (took 0.00s)
2022-01-08 17:56:25.644124751 [ThreadId 109697] INFO hls:	finish: GhcideCodeActions.getIdeOptions (took 0.00s)
2022-01-08 17:56:25.644114307 [ThreadId 109693] INFO hls:	finish: GhcideCodeActions.GetParsedModule (took 0.00s)
2022-01-08 17:56:25.644225339 [ThreadId 109699] INFO hls:	finish: GhcideCodeActions.GetFileContents (took 0.00s)
2022-01-08 17:56:25.644268741 [ThreadId 109700] INFO hls:	finish: GhcideCodeActions.GetParsedModule (took 0.00s)
2022-01-08 17:56:25.644306704 [ThreadId 109701] INFO hls:	finish: GhcideCodeActions.GetAnnotatedParsedSource (took 0.00s)
2022-01-08 17:56:25.644398304 [ThreadId 109702] INFO hls:	finish: GhcideCodeActions.GetFileContents (took 0.00s)
2022-01-08 17:56:25.644783003 [ThreadId 109704] INFO hls:	finish: GhcideCodeActions.TypeCheck (took 0.00s)
2022-01-08 17:56:25.644883849 [ThreadId 109706] INFO hls:	finish: GhcideCodeActions.GetHieAst (took 0.00s)
2022-01-08 17:56:25.645476575 [ThreadId 109708] INFO hls:	finish: GhcideCodeActions.getParsedModule (took 0.00s)
2022-01-08 17:56:25.703753816 [ThreadId 109715] INFO hls:	finish: Outline (took 0.00s)
2022-01-08 17:56:27.459302495 [ThreadId 110036] INFO hls:	finish: codeLens.TypeCheck (took 0.00s)
2022-01-08 17:56:27.45955535 [ThreadId 110042] INFO hls:	finish: ModuleName.ghcSession (took 0.00s)
2022-01-08 17:56:27.459965848 [ThreadId 110044] INFO hls:	finish: codeLens.GetBindings (took 0.00s)
2022-01-08 17:56:27.460255595 [ThreadId 110046] INFO hls:	finish: ModuleName.GetParsedModule (took 0.00s)
2022-01-08 17:56:27.460758983 [ThreadId 110051] INFO hls:	finish:  (took 0.00s)
2022-01-08 17:56:27.460825193 [ThreadId 110052] INFO hls:	finish: codeLens.GetGlobalBindingTypeSigs (took 0.00s)
2022-01-08 17:56:27.461526911 [ThreadId 110053] INFO hls:	finish: eval.GetParsedModuleWithComments (took 0.00s)
2022-01-08 17:56:27.49348966 [ThreadId 110067] INFO hls:	finish: Pragmas.GetParsedModule (took 0.00s)
2022-01-08 17:56:27.493688104 [ThreadId 110071] INFO hls:	finish: GhcideCodeActions.GetFileContents (took 0.00s)
2022-01-08 17:56:27.493831818 [ThreadId 110073] INFO hls:	finish: GhcideCodeActions.GhcSession (took 0.00s)
2022-01-08 17:56:27.493804675 [ThreadId 110075] INFO hls:	finish: importLens (took 0.00s)
2022-01-08 17:56:27.494006949 [ThreadId 110072] INFO hls:	finish: retrie (took 0.00s)
2022-01-08 17:56:27.494261519 [ThreadId 110074] INFO hls:	finish: HaddockComments.GetAnnotatedParsedSource (took 0.00s)
2022-01-08 17:56:27.494381817 [ThreadId 110067] INFO hls:	finish: Pragmas.GetFileContents (took 0.00s)
2022-01-08 17:56:27.494352419 [ThreadId 110073] INFO hls:	finish: GhcideCodeActions.GetAnnotatedParsedSource (took 0.00s)
2022-01-08 17:56:27.494443566 [ThreadId 110071] INFO hls:	finish: GhcideCodeActions.GetAnnotatedParsedSource (took 0.00s)
2022-01-08 17:56:27.494607283 [ThreadId 110076] INFO hls:	finish: GhcideCodeActions.getIdeOptions (took 0.00s)
2022-01-08 17:56:27.494634418 [ThreadId 110072] INFO hls:	finish: GhcideCodeActions.GetGlobalBindingTypeSigs (took 0.00s)
2022-01-08 17:56:27.494823216 [ThreadId 110078] INFO hls:	finish: GhcideCodeActions.GetParsedModule (took 0.00s)
2022-01-08 17:56:27.49503961 [ThreadId 110080] INFO hls:	finish: GhcideCodeActions.TypeCheck (took 0.00s)
2022-01-08 17:56:27.495088183 [ThreadId 110082] INFO hls:	finish: GhcideCodeActions.GetParsedModule (took 0.00s)
2022-01-08 17:56:27.495241481 [ThreadId 110084] INFO hls:	finish: GhcideCodeActions.GetBindings (took 0.00s)
2022-01-08 17:56:27.495577713 [ThreadId 110086] INFO hls:	finish: GhcideCodeActions.GetFileContents (took 0.00s)
2022-01-08 17:56:27.495766358 [ThreadId 110088] INFO hls:	finish: GhcideCodeActions.GetParsedModule (took 0.00s)
2022-01-08 17:56:27.495955705 [ThreadId 110090] INFO hls:	finish: GhcideCodeActions.GetAnnotatedParsedSource (took 0.00s)
2022-01-08 17:56:27.496103847 [ThreadId 110092] INFO hls:	finish: GhcideCodeActions.GetFileContents (took 0.00s)
2022-01-08 17:56:27.496589083 [ThreadId 110094] INFO hls:	finish: GhcideCodeActions.TypeCheck (took 0.00s)
2022-01-08 17:56:27.496724686 [ThreadId 110096] INFO hls:	finish: GhcideCodeActions.GetHieAst (took 0.00s)
