2022-01-09 01:18:41.1750000 [client] INFO Searching for server executables haskell-language-server-wrapper,haskell-language-server in $PATH
2022-01-09 01:18:41.1750000 [client] INFO $PATH environment variable: /home/vvcaw/.cabal/bin:/home/vvcaw/.ghcup/bin:/home/vvcaw/.emacs.d/bin:/home/vvcaw/.cargo/bin:/usr/local/sbin:/usr/local/bin:/usr/bin:/usr/bin/site_perl:/usr/bin/vendor_perl:/usr/bin/core_perl
2022-01-09 01:18:41.1790000 [client] INFO Found server executable in $PATH: haskell-language-server-wrapper
2022-01-09 01:18:41.1790000 [client] INFO Activating the language server in working dir: /home/vvcaw/dev/BWINF/Aufgabe2 (the workspace folder)
2022-01-09 01:18:41.1790000 [client] INFO run command: haskell-language-server-wrapper --lsp
2022-01-09 01:18:41.1790000 [client] INFO debug command: haskell-language-server-wrapper --lsp
2022-01-09 01:18:41.1790000 [client] INFO server environment variables:
2022-01-09 01:18:41.1810000 [client] INFO Starting language server
No 'hie.yaml' found. Try to discover the project type!
Run entered for haskell-language-server-wrapper(haskell-language-server-wrapper) Version 1.5.1.0, Git revision 745ef26f406dbdd5e4a538585f8519af9f1ccb09 (dirty) x86_64 ghc-8.10.7
Current directory: /home/vvcaw/dev/BWINF/Aufgabe2
Operating system: linux
Arguments: ["--lsp"]
Cradle directory: /home/vvcaw/dev/BWINF/Aufgabe2
Cradle type: Default

Tool versions found on the $PATH
cabal:		3.6.2.0
stack:		2.7.3
ghc:		9.0.1


Consulting the cradle to get project GHC version...
Project GHC version: 9.0.1
haskell-language-server exe candidates: ["haskell-language-server-9.0.1","haskell-language-server"]
Launching haskell-language-server exe at:/home/vvcaw/.ghcup/bin/haskell-language-server-9.0.1
haskell-language-server version: 1.5.1.0 (GHC: 9.0.1) (PATH: /home/vvcaw/.ghcup/bin/haskell-language-server-9.0.1~1.5.1) (GIT hash: 745ef26f406dbdd5e4a538585f8519af9f1ccb09)
Starting (haskell-language-server)LSP server...
  with arguments: GhcideArguments {argsCommand = LSP, argsCwd = Nothing, argsShakeProfiling = Nothing, argsTesting = False, argsExamplePlugin = False, argsDebugOn = False, argsLogFile = Nothing, argsThreads = 0, argsProjectGhcVersion = False}
  with plugins: [PluginId "pragmas",PluginId "floskell",PluginId "fourmolu",PluginId "ormolu",PluginId "retrie",PluginId "callHierarchy",PluginId "haddockComments",PluginId "eval",PluginId "importLens",PluginId "refineImports",PluginId "moduleName",PluginId "hlint",PluginId "splice",PluginId "ghcide-hover-and-symbols",PluginId "ghcide-code-actions-imports-exports",PluginId "ghcide-code-actions-type-signatures",PluginId "ghcide-code-actions-bindings",PluginId "ghcide-code-actions-fill-holes",PluginId "ghcide-completions",PluginId "ghcide-type-lenses",PluginId "ghcide-core"]
  in directory: /home/vvcaw/dev/BWINF/Aufgabe2
 2022-01-09 02:18:41.602871822 [ThreadId 4] INFO hls:	Starting LSP server...
2022-01-09 02:19:42.031978892 [ThreadId 2619] INFO hls:	finish: GhcideCodeActions.GetParsedModule (took 0.00s)
2022-01-09 02:19:42.032302121 [ThreadId 2622] INFO hls:	finish: GhcideCodeActions.GetAnnotatedParsedSource (took 0.00s)
2022-01-09 02:19:42.032373099 [ThreadId 2621] INFO hls:	finish: GhcideCodeActions.TypeCheck (took 0.00s)
2022-01-09 02:19:42.032551483 [ThreadId 2624] INFO hls:	finish: GhcideCodeActions.GetFileContents (took 0.00s)
2022-01-09 02:19:42.032632545 [ThreadId 2623] INFO hls:	finish: GhcideCodeActions.GetHieAst (took 0.00s)
2022-01-09 02:19:42.033083176 [ThreadId 2625] INFO hls:	finish: GhcideCodeActions.getParsedModule (took 0.00s)
2022-01-09 02:19:42.302289525 [ThreadId 2676] INFO hls:	finish: codeLens.TypeCheck (took 0.00s)
2022-01-09 02:19:42.302584285 [ThreadId 2679] INFO hls:	finish: ModuleName.ghcSession (took 0.00s)
2022-01-09 02:19:42.303248908 [ThreadId 2684] INFO hls:	finish: ModuleName.GetParsedModule (took 0.00s)
2022-01-09 02:19:42.303526068 [ThreadId 2677] INFO hls:	finish: eval.GetParsedModuleWithComments (took 0.00s)
2022-01-09 02:19:42.303626787 [ThreadId 2678] INFO hls:	finish:  (took 0.00s)
2022-01-09 02:19:42.303949901 [ThreadId 2680] INFO hls:	finish: codeLens.GetBindings (took 0.00s)
2022-01-09 02:19:42.304281611 [ThreadId 2681] INFO hls:	finish: RefineImports (took 0.00s)
2022-01-09 02:19:42.304502967 [ThreadId 2691] INFO hls:	finish: codeLens.GetGlobalBindingTypeSigs (took 0.00s)
2022-01-09 02:19:42.399578243 [ThreadId 2699] INFO hls:	finish: Outline (took 0.00s)
2022-01-09 02:19:58.571268938 [ThreadId 2730] INFO hls:	finish: Pragmas.GetParsedModule (took 0.00s)
2022-01-09 02:19:58.57149099 [ThreadId 2733] INFO hls:	finish: splice.codeAction.GitHieAst (took 0.00s)
2022-01-09 02:19:58.571654702 [ThreadId 2734] INFO hls:	finish: GhcideCodeActions.getParsedModule (took 0.00s)
2022-01-09 02:19:58.571850477 [ThreadId 2735] INFO hls:	finish: importLens (took 0.00s)
2022-01-09 02:19:58.57203685 [ThreadId 2737] INFO hls:	finish: retrie (took 0.00s)
2022-01-09 02:19:58.572140674 [ThreadId 2736] INFO hls:	finish: RefineImports (took 0.00s)
2022-01-09 02:19:58.572246709 [ThreadId 2738] INFO hls:	finish: Pragmas.GetFileContents (took 0.00s)
2022-01-09 02:19:58.572279218 [ThreadId 2731] INFO hls:	finish: HaddockComments.GetAnnotatedParsedSource (took 0.00s)
2022-01-09 02:19:59.236696352 [ThreadId 2760] INFO hls:	finish: Pragmas.GetParsedModule (took 0.00s)
2022-01-09 02:19:59.23670788 [ThreadId 2765] INFO hls:	finish: splice.codeAction.GitHieAst (took 0.00s)
2022-01-09 02:19:59.236760376 [ThreadId 2762] INFO hls:	finish: HaddockComments.GetAnnotatedParsedSource (took 0.00s)
2022-01-09 02:19:59.236999535 [ThreadId 2767] INFO hls:	finish: Pragmas.GetFileContents (took 0.00s)
2022-01-09 02:19:59.236905549 [ThreadId 2761] INFO hls:	finish: retrie (took 0.00s)
2022-01-09 02:19:59.237273285 [ThreadId 2766] INFO hls:	finish: GhcideCodeActions.getParsedModule (took 0.00s)
2022-01-09 02:19:59.237309844 [ThreadId 2763] INFO hls:	finish: importLens (took 0.00s)
2022-01-09 02:19:59.237413006 [ThreadId 2764] INFO hls:	finish: RefineImports (took 0.00s)
2022-01-09 02:19:59.691471967 [ThreadId 2785] INFO hls:	finish: RefineImports (took 0.00s)
2022-01-09 02:19:59.69143278 [ThreadId 2784] INFO hls:	finish: splice.codeAction.GitHieAst (took 0.00s)
2022-01-09 02:19:59.691583441 [ThreadId 2787] INFO hls:	finish: HaddockComments.GetAnnotatedParsedSource (took 0.00s)
2022-01-09 02:19:59.691563753 [ThreadId 2786] INFO hls:	finish: retrie (took 0.00s)
2022-01-09 02:19:59.69163777 [ThreadId 2788] INFO hls:	finish: GhcideCodeActions.getParsedModule (took 0.00s)
2022-01-09 02:19:59.691713842 [ThreadId 2789] INFO hls:	finish: importLens (took 0.00s)
2022-01-09 02:19:59.691769919 [ThreadId 2783] INFO hls:	finish: Pragmas.GetParsedModule (took 0.00s)
2022-01-09 02:19:59.691878291 [ThreadId 2790] INFO hls:	finish: Pragmas.GetFileContents (took 0.00s)
2022-01-09 02:20:00.221597498 [ThreadId 2808] INFO hls:	finish: HaddockComments.GetAnnotatedParsedSource (took 0.00s)
2022-01-09 02:20:00.221623818 [ThreadId 2809] INFO hls:	finish: Pragmas.GetParsedModule (took 0.00s)
2022-01-09 02:20:00.22165487 [ThreadId 2813] INFO hls:	finish: retrie (took 0.00s)
2022-01-09 02:20:00.221777649 [ThreadId 2814] INFO hls:	finish: splice.codeAction.GitHieAst (took 0.00s)
2022-01-09 02:20:00.221828689 [ThreadId 2815] INFO hls:	finish: GhcideCodeActions.getParsedModule (took 0.00s)
2022-01-09 02:20:00.221936719 [ThreadId 2817] INFO hls:	finish: RefineImports (took 0.00s)
2022-01-09 02:20:00.221957483 [ThreadId 2818] INFO hls:	finish: Pragmas.GetFileContents (took 0.00s)
2022-01-09 02:20:00.221893632 [ThreadId 2816] INFO hls:	finish: importLens (took 0.00s)
2022-01-09 02:20:01.140881839 [ThreadId 2826] INFO hls:	finish: HaddockComments.GetAnnotatedParsedSource (took 0.00s)
2022-01-09 02:20:01.140905978 [ThreadId 2831] INFO hls:	finish: retrie (took 0.00s)
2022-01-09 02:20:01.140960874 [ThreadId 2832] INFO hls:	finish: importLens (took 0.00s)
2022-01-09 02:20:01.141005524 [ThreadId 2830] INFO hls:	finish: Pragmas.GetParsedModule (took 0.00s)
2022-01-09 02:20:01.141081082 [ThreadId 2838] INFO hls:	finish: RefineImports (took 0.00s)
2022-01-09 02:20:01.141078853 [ThreadId 2839] INFO hls:	finish: splice.codeAction.GitHieAst (took 0.00s)
2022-01-09 02:20:01.141204535 [ThreadId 2840] INFO hls:	finish: GhcideCodeActions.getParsedModule (took 0.00s)
2022-01-09 02:20:01.141272719 [ThreadId 2841] INFO hls:	finish: Pragmas.GetFileContents (took 0.00s)
2022-01-09 02:20:02.318833899 [ThreadId 2863] INFO hls:	finish: RefineImports (took 0.00s)
2022-01-09 02:20:02.318986778 [ThreadId 2862] INFO hls:	finish: Pragmas.GetParsedModule (took 0.00s)
2022-01-09 02:20:02.319071061 [ThreadId 2864] INFO hls:	finish: splice.codeAction.GitHieAst (took 0.00s)
2022-01-09 02:20:02.319324786 [ThreadId 2867] INFO hls:	finish: retrie (took 0.00s)
2022-01-09 02:20:02.31938593 [ThreadId 2868] INFO hls:	finish: importLens (took 0.00s)
2022-01-09 02:20:02.319539507 [ThreadId 2865] INFO hls:	finish: GhcideCodeActions.getParsedModule (took 0.00s)
2022-01-09 02:20:02.319722565 [ThreadId 2866] INFO hls:	finish: HaddockComments.GetAnnotatedParsedSource (took 0.00s)
2022-01-09 02:20:02.319793674 [ThreadId 2869] INFO hls:	finish: Pragmas.GetFileContents (took 0.00s)
2022-01-09 02:20:04.240173712 [ThreadId 2885] INFO hls:	finish: HaddockComments.GetAnnotatedParsedSource (took 0.00s)
2022-01-09 02:20:04.240264813 [ThreadId 2889] INFO hls:	finish: RefineImports (took 0.00s)
2022-01-09 02:20:04.240273929 [ThreadId 2886] INFO hls:	finish: importLens (took 0.00s)
2022-01-09 02:20:04.240294473 [ThreadId 2890] INFO hls:	finish: splice.codeAction.GitHieAst (took 0.00s)
2022-01-09 02:20:04.240356211 [ThreadId 2887] INFO hls:	finish: retrie (took 0.00s)
2022-01-09 02:20:04.240412289 [ThreadId 2891] INFO hls:	finish: GhcideCodeActions.getParsedModule (took 0.00s)
2022-01-09 02:20:04.240534585 [ThreadId 2888] INFO hls:	finish: Pragmas.GetParsedModule (took 0.00s)
2022-01-09 02:20:04.240648956 [ThreadId 2892] INFO hls:	finish: Pragmas.GetFileContents (took 0.00s)
2022-01-09 02:20:13.484809561 [ThreadId 2941] INFO hls:	finish: retrie (took 0.00s)
2022-01-09 02:20:13.485211139 [ThreadId 2945] INFO hls:	finish: splice.codeAction.GitHieAst (took 0.00s)
2022-01-09 02:20:13.485460945 [ThreadId 2946] INFO hls:	finish: GhcideCodeActions.getParsedModule (took 0.00s)
2022-01-09 02:20:13.485667237 [ThreadId 2949] INFO hls:	finish: RefineImports (took 0.00s)
2022-01-09 02:20:13.485638949 [ThreadId 2940] INFO hls:	finish: Pragmas.GetParsedModule (took 0.00s)
2022-01-09 02:20:13.485716955 [ThreadId 2947] INFO hls:	finish: importLens (took 0.00s)
2022-01-09 02:20:13.485822379 [ThreadId 2948] INFO hls:	finish: HaddockComments.GetAnnotatedParsedSource (took 0.00s)
2022-01-09 02:20:13.485993486 [ThreadId 2950] INFO hls:	finish: Pragmas.GetFileContents (took 0.00s)
2022-01-09 02:20:14.33963865 [ThreadId 2968] INFO hls:	finish: splice.codeAction.GitHieAst (took 0.00s)
2022-01-09 02:20:14.339628415 [ThreadId 2966] INFO hls:	finish: Pragmas.GetParsedModule (took 0.00s)
2022-01-09 02:20:14.339781993 [ThreadId 2969] INFO hls:	finish: GhcideCodeActions.getParsedModule (took 0.00s)
2022-01-09 02:20:14.339840915 [ThreadId 2970] INFO hls:	finish: RefineImports (took 0.00s)
2022-01-09 02:20:14.339927946 [ThreadId 2971] INFO hls:	finish: importLens (took 0.00s)
2022-01-09 02:20:14.340048734 [ThreadId 2973] INFO hls:	finish: retrie (took 0.00s)
2022-01-09 02:20:14.340110502 [ThreadId 2967] INFO hls:	finish: HaddockComments.GetAnnotatedParsedSource (took 0.00s)
2022-01-09 02:20:14.340331045 [ThreadId 2972] INFO hls:	finish: Pragmas.GetFileContents (took 0.00s)
2022-01-09 02:20:14.874514183 [ThreadId 2989] INFO hls:	finish: Pragmas.GetParsedModule (took 0.00s)
2022-01-09 02:20:14.874550874 [ThreadId 2991] INFO hls:	finish: splice.codeAction.GitHieAst (took 0.00s)
2022-01-09 02:20:14.874645394 [ThreadId 2992] INFO hls:	finish: RefineImports (took 0.00s)
2022-01-09 02:20:14.874675484 [ThreadId 2994] INFO hls:	finish: retrie (took 0.00s)
2022-01-09 02:20:14.874705431 [ThreadId 2993] INFO hls:	finish: GhcideCodeActions.getParsedModule (took 0.00s)
2022-01-09 02:20:14.874733388 [ThreadId 2995] INFO hls:	finish: importLens (took 0.00s)
2022-01-09 02:20:14.87475754 [ThreadId 2990] INFO hls:	finish: HaddockComments.GetAnnotatedParsedSource (took 0.00s)
2022-01-09 02:20:14.874776775 [ThreadId 2996] INFO hls:	finish: Pragmas.GetFileContents (took 0.00s)
2022-01-09 02:20:29.755020497 [ThreadId 3025] INFO hls:	finish: importLens (took 0.00s)
2022-01-09 02:20:29.755156602 [ThreadId 3026] INFO hls:	finish: retrie (took 0.00s)
2022-01-09 02:20:29.755439551 [ThreadId 3022] INFO hls:	finish: Pragmas.GetParsedModule (took 0.00s)
2022-01-09 02:20:29.75553612 [ThreadId 3024] INFO hls:	finish: RefineImports (took 0.00s)
2022-01-09 02:20:29.759828734 [ThreadId 3027] INFO hls:	finish: HaddockComments.GetAnnotatedParsedSource (took 0.01s)
2022-01-09 02:20:29.759847361 [ThreadId 3028] INFO hls:	finish: splice.codeAction.GitHieAst (took 0.00s)
2022-01-09 02:20:29.759973164 [ThreadId 3023] INFO hls:	finish: GhcideCodeActions.getParsedModule (took 0.01s)
2022-01-09 02:20:29.760047172 [ThreadId 3029] INFO hls:	finish: Pragmas.GetFileContents (took 0.00s)
2022-01-09 02:20:32.440678095 [ThreadId 3050] INFO hls:	finish: RefineImports (took 0.00s)
2022-01-09 02:20:32.440647427 [ThreadId 3040] INFO hls:	finish: Pragmas.GetParsedModule (took 0.00s)
2022-01-09 02:20:32.440929727 [ThreadId 3051] INFO hls:	finish: GhcideCodeActions.getParsedModule (took 0.00s)
2022-01-09 02:20:32.441133519 [ThreadId 3049] INFO hls:	finish: splice.codeAction.GitHieAst (took 0.00s)
2022-01-09 02:20:32.44124616 [ThreadId 3046] INFO hls:	finish: retrie (took 0.00s)
2022-01-09 02:20:32.441352756 [ThreadId 3047] INFO hls:	finish: importLens (took 0.00s)
2022-01-09 02:20:32.441530695 [ThreadId 3048] INFO hls:	finish: HaddockComments.GetAnnotatedParsedSource (took 0.00s)
2022-01-09 02:20:32.441635412 [ThreadId 3052] INFO hls:	finish: Pragmas.GetFileContents (took 0.00s)
2022-01-09 02:20:35.562550496 [ThreadId 3073] INFO hls:	finish: retrie (took 0.00s)
2022-01-09 02:20:35.562604891 [ThreadId 3072] INFO hls:	finish: Pragmas.GetParsedModule (took 0.00s)
2022-01-09 02:20:35.562659823 [ThreadId 3076] INFO hls:	finish: splice.codeAction.GitHieAst (took 0.00s)
2022-01-09 02:20:35.562744467 [ThreadId 3074] INFO hls:	finish: HaddockComments.GetAnnotatedParsedSource (took 0.00s)
2022-01-09 02:20:35.562774996 [ThreadId 3077] INFO hls:	finish: GhcideCodeActions.getParsedModule (took 0.00s)
2022-01-09 02:20:35.562794904 [ThreadId 3080] INFO hls:	finish: Pragmas.GetFileContents (took 0.00s)
2022-01-09 02:20:35.562920093 [ThreadId 3079] INFO hls:	finish: RefineImports (took 0.00s)
2022-01-09 02:20:35.562887754 [ThreadId 3078] INFO hls:	finish: importLens (took 0.00s)
2022-01-09 02:20:36.393956842 [ThreadId 3097] INFO hls:	finish: HaddockComments.GetAnnotatedParsedSource (took 0.00s)
2022-01-09 02:20:36.394043028 [ThreadId 3096] INFO hls:	finish: Pragmas.GetParsedModule (took 0.00s)
2022-01-09 02:20:36.394406838 [ThreadId 3102] INFO hls:	finish: importLens (took 0.00s)
2022-01-09 02:20:36.394482233 [ThreadId 3099] INFO hls:	finish: splice.codeAction.GitHieAst (took 0.00s)
2022-01-09 02:20:36.394564771 [ThreadId 3098] INFO hls:	finish: RefineImports (took 0.00s)
2022-01-09 02:20:36.394915307 [ThreadId 3100] INFO hls:	finish: GhcideCodeActions.getParsedModule (took 0.00s)
2022-01-09 02:20:36.395234133 [ThreadId 3103] INFO hls:	finish: Pragmas.GetFileContents (took 0.00s)
2022-01-09 02:20:36.395156981 [ThreadId 3101] INFO hls:	finish: retrie (took 0.00s)
2022-01-09 02:20:37.944968519 [ThreadId 3119] INFO hls:	finish: Pragmas.GetParsedModule (took 0.00s)
2022-01-09 02:20:37.94506313 [ThreadId 3122] INFO hls:	finish: importLens (took 0.00s)
2022-01-09 02:20:37.945025227 [ThreadId 3120] INFO hls:	finish: splice.codeAction.GitHieAst (took 0.00s)
2022-01-09 02:20:37.945135574 [ThreadId 3123] INFO hls:	finish: RefineImports (took 0.00s)
2022-01-09 02:20:37.945163549 [ThreadId 3124] INFO hls:	finish: HaddockComments.GetAnnotatedParsedSource (took 0.00s)
2022-01-09 02:20:37.945206708 [ThreadId 3125] INFO hls:	finish: retrie (took 0.00s)
2022-01-09 02:20:37.945281951 [ThreadId 3126] INFO hls:	finish: Pragmas.GetFileContents (took 0.00s)
2022-01-09 02:20:37.945253102 [ThreadId 3121] INFO hls:	finish: GhcideCodeActions.getParsedModule (took 0.00s)
2022-01-09 02:20:39.377724304 [ThreadId 3461] INFO hls:	finish: ModuleName.ghcSession (took 0.00s)
2022-01-09 02:20:39.377919772 [ThreadId 3460] INFO hls:	finish: codeLens.TypeCheck (took 0.00s)
2022-01-09 02:20:39.378072522 [ThreadId 3464] INFO hls:	finish: ModuleName.GetParsedModule (took 0.00s)
2022-01-09 02:20:39.378127132 [ThreadId 3459] INFO hls:	finish: eval.GetParsedModuleWithComments (took 0.00s)
2022-01-09 02:20:39.378254689 [ThreadId 3457] INFO hls:	finish: RefineImports (took 0.00s)
2022-01-09 02:20:39.378267749 [ThreadId 3462] INFO hls:	finish:  (took 0.00s)
2022-01-09 02:20:39.378273494 [ThreadId 3465] INFO hls:	finish: codeLens.GetBindings (took 0.00s)
2022-01-09 02:20:39.378369059 [ThreadId 3472] INFO hls:	finish: codeLens.GetGlobalBindingTypeSigs (took 0.00s)
2022-01-09 02:20:39.478191527 [ThreadId 3480] INFO hls:	finish: Outline (took 0.00s)
2022-01-09 02:20:41.653092933 [ThreadId 3530] INFO hls:	finish: Completion (took 0.00s)
2022-01-09 02:20:41.790830119 [ThreadId 3592] INFO hls:	finish: Completion (took 0.00s)
2022-01-09 02:20:41.912366659 [ThreadId 3660] INFO hls:	finish: Completion (took 0.00s)
2022-01-09 02:20:41.984125535 [ThreadId 3735] INFO hls:	finish: Completion (took 0.00s)
2022-01-09 02:20:42.227907311 [ThreadId 3792] INFO hls:	finish: ModuleName.ghcSession (took 0.00s)
2022-01-09 02:20:42.228512588 [ThreadId 3795] INFO hls:	finish: codeLens.TypeCheck (took 0.00s)
2022-01-09 02:20:42.228851177 [ThreadId 3796] INFO hls:	finish: ModuleName.GetParsedModule (took 0.00s)
2022-01-09 02:20:42.229214087 [ThreadId 3798] INFO hls:	finish: codeLens.GetBindings (took 0.00s)
2022-01-09 02:20:42.22940028 [ThreadId 3791] INFO hls:	finish: eval.GetParsedModuleWithComments (took 0.00s)
2022-01-09 02:20:42.229953415 [ThreadId 3793] INFO hls:	finish:  (took 0.00s)
2022-01-09 02:20:42.230095289 [ThreadId 3802] INFO hls:	finish: codeLens.GetGlobalBindingTypeSigs (took 0.00s)
2022-01-09 02:20:42.230410436 [ThreadId 3794] INFO hls:	finish: RefineImports (took 0.00s)
2022-01-09 02:20:42.279638855 [ThreadId 3821] INFO hls:	finish: Pragmas.GetParsedModule (took 0.00s)
2022-01-09 02:20:42.279713447 [ThreadId 3827] INFO hls:	finish: importLens (took 0.00s)
2022-01-09 02:20:42.279761813 [ThreadId 3823] INFO hls:	finish: retrie (took 0.00s)
2022-01-09 02:20:42.279894014 [ThreadId 3825] INFO hls:	finish: GhcideCodeActions.GhcSession (took 0.00s)
2022-01-09 02:20:42.279949556 [ThreadId 3829] INFO hls:	finish: GhcideCodeActions.GetFileContents (took 0.00s)
2022-01-09 02:20:42.280035287 [ThreadId 3830] INFO hls:	finish: RefineImports (took 0.00s)
2022-01-09 02:20:42.280136292 [ThreadId 3824] INFO hls:	finish: splice.codeAction.GitHieAst (took 0.00s)
2022-01-09 02:20:42.280193284 [ThreadId 3828] INFO hls:	finish: GhcideCodeActions.GetGlobalBindingTypeSigs (took 0.00s)
2022-01-09 02:20:42.280327128 [ThreadId 3831] INFO hls:	finish: Pragmas.GetFileContents (took 0.00s)
2022-01-09 02:20:42.280371487 [ThreadId 3834] INFO hls:	finish: GhcideCodeActions.TypeCheck (took 0.00s)
2022-01-09 02:20:42.28039032 [ThreadId 3836] INFO hls:	finish: GhcideCodeActions.GetBindings (took 0.00s)
2022-01-09 02:20:42.280402781 [ThreadId 3822] INFO hls:	finish: HaddockComments.GetAnnotatedParsedSource (took 0.00s)
2022-01-09 02:20:42.280438843 [ThreadId 3833] INFO hls:	finish: GhcideCodeActions.GetAnnotatedParsedSource (took 0.00s)
2022-01-09 02:20:42.280477858 [ThreadId 3832] INFO hls:	finish: GhcideCodeActions.GetAnnotatedParsedSource (took 0.00s)
2022-01-09 02:20:42.280504861 [ThreadId 3838] INFO hls:	finish: GhcideCodeActions.GetParsedModule (took 0.00s)
2022-01-09 02:20:42.280525337 [ThreadId 3839] INFO hls:	finish: GhcideCodeActions.getIdeOptions (took 0.00s)
2022-01-09 02:20:42.280548132 [ThreadId 3840] INFO hls:	finish: GhcideCodeActions.GetAnnotatedParsedSource (took 0.00s)
2022-01-09 02:20:42.280564696 [ThreadId 3842] INFO hls:	finish: GhcideCodeActions.GetFileContents (took 0.00s)
2022-01-09 02:20:42.280576777 [ThreadId 3841] INFO hls:	finish: GhcideCodeActions.GetParsedModule (took 0.00s)
2022-01-09 02:20:42.280604117 [ThreadId 3843] INFO hls:	finish: GhcideCodeActions.GetParsedModule (took 0.00s)
2022-01-09 02:20:42.280642609 [ThreadId 3844] INFO hls:	finish: GhcideCodeActions.GetFileContents (took 0.00s)
2022-01-09 02:20:42.280931831 [ThreadId 3846] INFO hls:	finish: GhcideCodeActions.GetHieAst (took 0.00s)
2022-01-09 02:20:42.280927873 [ThreadId 3845] INFO hls:	finish: GhcideCodeActions.TypeCheck (took 0.00s)
2022-01-09 02:20:42.281099057 [ThreadId 3847] INFO hls:	finish: GhcideCodeActions.getParsedModule (took 0.00s)
2022-01-09 02:20:42.328599848 [ThreadId 3853] INFO hls:	finish: Outline (took 0.00s)
2022-01-09 02:20:42.709011245 [ThreadId 3908] INFO hls:	finish: ModuleName.ghcSession (took 0.00s)
2022-01-09 02:20:42.709173766 [ThreadId 3905] INFO hls:	finish: codeLens.TypeCheck (took 0.00s)
2022-01-09 02:20:42.709770947 [ThreadId 3909] INFO hls:	finish: ModuleName.GetParsedModule (took 0.00s)
2022-01-09 02:20:42.710008052 [ThreadId 3904] INFO hls:	finish: eval.GetParsedModuleWithComments (took 0.00s)
2022-01-09 02:20:42.710227777 [ThreadId 3910] INFO hls:	finish: codeLens.GetBindings (took 0.00s)
2022-01-09 02:20:42.710310985 [ThreadId 3906] INFO hls:	finish:  (took 0.00s)
2022-01-09 02:20:42.710418605 [ThreadId 3907] INFO hls:	finish: RefineImports (took 0.00s)
2022-01-09 02:20:42.710587335 [ThreadId 3919] INFO hls:	finish: codeLens.GetGlobalBindingTypeSigs (took 0.00s)
2022-01-09 02:20:42.72130339 [ThreadId 3939] INFO hls:	finish: RefineImports (took 0.00s)
2022-01-09 02:20:42.72132796 [ThreadId 3937] INFO hls:	finish: HaddockComments.GetAnnotatedParsedSource (took 0.00s)
2022-01-09 02:20:42.721451248 [ThreadId 3940] INFO hls:	finish: Pragmas.GetParsedModule (took 0.00s)
2022-01-09 02:20:42.721498706 [ThreadId 3941] INFO hls:	finish: retrie (took 0.00s)
2022-01-09 02:20:42.721551706 [ThreadId 3946] INFO hls:	finish: GhcideCodeActions.GetGlobalBindingTypeSigs (took 0.00s)
2022-01-09 02:20:42.72162554 [ThreadId 3943] INFO hls:	finish: GhcideCodeActions.GhcSession (took 0.00s)
2022-01-09 02:20:42.721661427 [ThreadId 3947] INFO hls:	finish: GhcideCodeActions.GetFileContents (took 0.00s)
2022-01-09 02:20:42.72193848 [ThreadId 3942] INFO hls:	finish: splice.codeAction.GitHieAst (took 0.00s)
2022-01-09 02:20:42.721835043 [ThreadId 3945] INFO hls:	finish: importLens (took 0.00s)
2022-01-09 02:20:42.722160529 [ThreadId 3949] INFO hls:	finish: GhcideCodeActions.TypeCheck (took 0.00s)
2022-01-09 02:20:42.722191323 [ThreadId 3950] INFO hls:	finish: GhcideCodeActions.GetAnnotatedParsedSource (took 0.00s)
2022-01-09 02:20:42.722247397 [ThreadId 3951] INFO hls:	finish: GhcideCodeActions.GetAnnotatedParsedSource (took 0.00s)
2022-01-09 02:20:42.722266904 [ThreadId 3948] INFO hls:	finish: Pragmas.GetFileContents (took 0.00s)
2022-01-09 02:20:42.722314926 [ThreadId 3952] INFO hls:	finish: GhcideCodeActions.GetBindings (took 0.00s)
2022-01-09 02:20:42.722335162 [ThreadId 3953] INFO hls:	finish: GhcideCodeActions.getIdeOptions (took 0.00s)
2022-01-09 02:20:42.722410827 [ThreadId 3954] INFO hls:	finish: GhcideCodeActions.GetParsedModule (took 0.00s)
2022-01-09 02:20:42.722445114 [ThreadId 3956] INFO hls:	finish: GhcideCodeActions.GetFileContents (took 0.00s)
2022-01-09 02:20:42.722449592 [ThreadId 3955] INFO hls:	finish: GhcideCodeActions.GetParsedModule (took 0.00s)
2022-01-09 02:20:42.722468163 [ThreadId 3957] INFO hls:	finish: GhcideCodeActions.GetParsedModule (took 0.00s)
2022-01-09 02:20:42.722516487 [ThreadId 3958] INFO hls:	finish: GhcideCodeActions.GetAnnotatedParsedSource (took 0.00s)
2022-01-09 02:20:42.722572712 [ThreadId 3959] INFO hls:	finish: GhcideCodeActions.GetFileContents (took 0.00s)
2022-01-09 02:20:42.722791323 [ThreadId 3960] INFO hls:	finish: GhcideCodeActions.TypeCheck (took 0.00s)
2022-01-09 02:20:42.722814537 [ThreadId 3961] INFO hls:	finish: GhcideCodeActions.GetHieAst (took 0.00s)
2022-01-09 02:20:42.722974017 [ThreadId 3962] INFO hls:	finish: GhcideCodeActions.getParsedModule (took 0.00s)
2022-01-09 02:20:42.808282332 [ThreadId 3968] INFO hls:	finish: Outline (took 0.00s)
2022-01-09 02:20:43.485154791 [ThreadId 4102] INFO hls:	finish: ModuleName.ghcSession (took 0.00s)
2022-01-09 02:20:43.485330011 [ThreadId 4103] INFO hls:	finish: codeLens.TypeCheck (took 0.00s)
2022-01-09 02:20:43.485559684 [ThreadId 4099] INFO hls:	finish: eval.GetParsedModuleWithComments (took 0.00s)
